x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3
733.44,0.80687,260.54,0.90475,3240.4,1.0085,8.4222,0.27567,0.2427,0.9935,273.29,273.22
297.19,0.84385,68.683,0.89151,2601.9,1.5671,16.081,0.29263,0.082508,0.98925,36.873,36.86
529.71,0.99203,128.91,0.87545,3976.2,2.9632,38.968,0.56539,0.21411,0.99492,344.9,344.49
563.3,0.95662,212.49,0.93833,2095.2,3.312,35.862,0.13582,0.26276,0.99383,124.32,124.22
240.02,0.925,181.8,0.97164,3406.4,3.1276,6.1389,0.29019,0.23784,0.9862,94.143,94.175
771.99,0.94177,292.39,0.96824,1577,3.6037,35.923,0.43179,0.21385,0.99408,504.92,505.31
565.57,0.99848,100.33,0.94054,1946.9,1.0466,6.5096,0.31004,0.1702,0.99524,47.368,47.332
478.91,0.89182,107.92,0.8024,3282.1,2.8822,2.2944,0.59113,0.16895,0.99284,125.5,125.34
708.28,0.86245,114.51,0.88737,1108.9,2.3622,28.165,0.15223,0.099338,0.99522,52.662,52.591
489.93,0.98258,343.56,0.81169,2613.3,1.4604,14.512,0.17525,0.28774,0.98969,220.58,221.02
114.98,0.98553,286.02,0.88628,1942.7,1.2754,26.281,0.26845,0.1718,0.96427,134.64,134.33
437.88,0.91089,164.22,0.87766,1126.5,2.2005,19.094,0.15029,0.14616,0.99177,55.121,55.294
665.59,0.9188,328.45,0.98911,2044.9,3.1246,20.433,0.39787,0.069189,0.9927,439.98,439.93
615.21,0.97101,311.17,0.88572,1615.1,1.0032,37.484,0.14745,0.26472,0.99295,167.45,167.79
500.61,0.97769,130.74,0.95869,1947.5,2.8946,33.672,0.11605,0.24434,0.99431,71.643,71.606
106.29,0.81776,301.34,0.96929,3760.6,1.9108,22.071,0.41671,0.095724,0.95539,195.44,195.5
602.8,0.94543,340.96,0.89922,3421.7,3.0668,39.827,0.40798,0.278,0.72066,62085,62091
414.6,0.97505,32.29,0.88106,2137.4,3.1826,12.456,0.17942,0.12542,0.99394,19.458,19.482
561.73,0.95462,260.6,0.90926,1684.6,2.4303,38.62,0.28368,0.22207,0.99288,203.24,203.34
627.25,0.87794,114.51,0.94861,2529.9,1.4913,13.041,0.45442,0.20253,0.99519,103.27,103.31
663.32,0.96793,265.61,0.96652,1678.1,2.8256,8.906,0.42499,0.097211,0.99426,243.69,243.71
120.41,0.95136,108.06,0.99635,1411.3,3.196,1.8746,0.54909,0.12047,0.97712,51.781,51.779
645.87,0.97166,196.38,0.94687,3868.8,1.0449,4.0333,0.40423,0.15868,0.9949,241.81,241.64
497.15,0.83436,135,0.9129,3411.7,2.5657,10.003,0.30542,0.06137,0.99289,76.657,76.667
153.28,0.98791,188.51,0.94102,1515.9,2.3794,19.22,0.42585,0.075069,0.97876,98.463,98.547
276.14,0.87418,114.34,0.90476,1342.4,3.5533,26.212,0.42088,0.17483,0.98813,78.455,78.347
193.42,0.87434,18.228,0.98734,3185.3,2.527,10.095,0.11308,0.057137,0.98778,12.495,12.495
495.13,0.95742,166.85,0.82214,2986.8,2.7696,5.8937,0.20191,0.27439,0.99263,87.602,87.781
478.69,0.95966,235.78,0.96299,2593.7,2.8872,15.89,0.37624,0.29215,0.99236,267.03,266.95
148.25,0.95967,102.12,0.83447,2913,2.6027,29.798,0.18194,0.19276,0.97829,55.129,55.109
791.9,0.94813,83.506,0.98356,2881.7,1.3768,31.952,0.30462,0.29297,0.99689,100.14,100.15
275.77,0.80093,178.13,0.96658,2357.1,1.291,11.608,0.57437,0.28263,0.98631,151.35,151.4
320.83,0.83198,175.98,0.80772,2180.4,2.2752,31.792,0.55393,0.14084,0.98661,165.14,165.03
310.46,0.92385,105.79,0.81454,1368.7,1.6863,36.926,0.40657,0.05021,0.9891,76.499,76.547
129.43,0.80398,241.06,0.87459,3175.8,1.5776,34.172,0.4208,0.16509,0.96333,168.16,168.23
469.53,0.94628,157.22,0.87408,3862.6,3.7324,2.1733,0.37714,0.23646,0.99292,171.31,171.13
279.22,0.95377,328.07,0.8042,3814.1,3.2769,16.189,0.45345,0.28927,0.97781,632.74,634.12
386.1,0.97722,51.486,0.8772,3084.2,1.0714,0.44033,0.13164,0.1851,0.99294,12.12,12.202
763.26,0.82019,249.19,0.9161,2277.7,3.3486,33.685,0.33058,0.23056,0.99391,387.17,388.36
743.5,0.89871,281.9,0.93063,3086,3.2363,32.443,0.10463,0.18844,0.99429,179.91,179.8
184.87,0.80202,310.06,0.87978,1497.2,1.1895,39.569,0.23939,0.11634,0.97161,144.98,144.92
514.36,0.841,250.64,0.84933,3687.4,1.4649,15.938,0.59557,0.28274,0.98641,1934.6,1933.5
351.76,0.86562,104.64,0.90155,3448.3,3.5795,23.526,0.54947,0.25068,0.99115,134.61,134.58
603.51,0.93395,284.53,0.85028,3849,2.7441,3.2804,0.29782,0.054126,0.99216,314.65,314.54
466.49,0.86733,38.141,0.94987,2223.8,2.9673,11.593,0.20596,0.11033,0.99427,20.84,20.825
282.59,0.80211,173.56,0.96959,1563.1,3.361,8.2863,0.29832,0.069126,0.98663,65.097,65.105
445.16,0.88792,161.41,0.91546,1332.9,3.1821,24.866,0.52061,0.17557,0.99225,134.26,134.5
699.09,0.99516,333.35,0.87162,3519,2.4242,18.513,0.19133,0.1734,0.99285,396.99,396.42
607.08,0.89462,165.9,0.89962,2152.5,3.1419,29.053,0.54437,0.13754,0.99435,223.86,223.83
239.38,0.88545,333.69,0.86938,1869.7,1.6463,11.94,0.19592,0.18289,0.97934,130.67,130.93
210.1,0.88385,211.08,0.98088,1018.6,2.1898,7.6059,0.33493,0.1878,0.98277,91.416,91.417
359.33,0.94288,226.97,0.9545,3186.8,1.9342,31.085,0.49579,0.051094,0.9898,238.3,238.33
703.59,0.81968,288.32,0.84662,2405.5,1.4435,35.859,0.48449,0.24633,0.99095,856.71,857
579.33,0.9784,218.89,0.80136,2235.5,2.7745,26.503,0.27897,0.29128,0.99301,193.25,193.07
543.94,0.86801,307.26,0.81269,3217.3,2.5062,17.604,0.2683,0.066493,0.9901,239.28,239.52
198.93,0.94916,315.6,0.80253,1500.1,3.8511,1.4709,0.33608,0.21084,0.97501,169.62,169.6
155.51,0.97772,76.81,0.94376,2773.7,3.5272,33.493,0.42246,0.14683,0.98331,66.774,66.8
713.3,0.87824,299.69,0.82629,1568.7,1.3734,8.7763,0.12382,0.14973,0.9932,91.75,92.103
394.3,0.87927,303.23,0.90678,2708.2,1.4435,5.2179,0.19284,0.094585,0.98856,107.38,107.33
441.36,0.92527,297.06,0.89484,3178.4,3.4866,39.979,0.35505,0.19161,0.98879,446.76,446.71
422.23,0.81699,284.48,0.85992,3150.3,1.897,20.649,0.32166,0.18403,0.98762,256.98,257.29
460.97,0.8144,213.5,0.90787,3861.8,3.2394,27.609,0.56489,0.1241,0.99053,633.77,633.59
290.4,0.99498,334.66,0.87761,1135.5,1.1009,30.724,0.42956,0.28292,0.98361,282.22,281.93
262.11,0.91578,139.56,0.85877,3343,2.7478,10.185,0.27721,0.22861,0.98664,70.894,70.764
729.67,0.98031,32.758,0.87497,3436.2,3.3572,20.736,0.55612,0.15096,0.99688,72.244,72.239
736.09,0.96786,209.28,0.88073,3235,3.9024,37.307,0.33256,0.062926,0.995,323.42,323.14
522.55,0.85586,215.59,0.88655,1095.7,1.2766,2.1644,0.17714,0.29986,0.99213,75.188,75.618
355.67,0.80797,333,0.83825,3206.9,1.3713,9.3564,0.21897,0.075683,0.98424,141.78,141.71
519.01,0.93196,175.45,0.87633,2167.7,3.4869,32.87,0.42189,0.11793,0.99321,168.23,168.32
567.94,0.84651,179.11,0.96261,1086.3,3.1415,21.934,0.20367,0.086884,0.99367,70.189,70.112
726.19,0.99127,288.25,0.87668,3243.7,2.9012,11.001,0.18882,0.24174,0.99394,324.1,325
161.13,0.94874,38.138,0.98041,3268.5,3.6539,16.347,0.10764,0.28447,0.98522,23.773,23.779
477.31,0.90823,64.572,0.82026,1759.6,3.4052,29.251,0.52153,0.12237,0.99361,70.569,70.529
399.91,0.88643,210.52,0.84536,1956.5,3.1887,30.763,0.46158,0.28379,0.98955,218.07,218.13
532.01,0.93858,96.106,0.82021,1665.9,1.9092,30.926,0.37199,0.094702,0.99397,73.267,73.273
491.21,0.81276,320.09,0.97803,2467.3,3.7279,3.1504,0.58651,0.23381,0.98456,1346.8,1347
258.1,0.9992,85.117,0.88387,2410.6,3.1736,38.452,0.5895,0.14289,0.98955,95.09,95.217
173.16,0.88802,219.69,0.91859,1114.8,1.187,23.709,0.10036,0.094584,0.97754,56.793,56.59
106.98,0.83567,285.76,0.85761,3322.2,1.7059,31.29,0.22133,0.24302,0.95334,142.74,142.92
141.41,0.81878,266.09,0.80731,2036.1,3.0531,1.8266,0.55969,0.11533,0.96263,183.51,183.53
325.86,0.84507,40.044,0.98081,2940.4,1.6325,30.692,0.13156,0.22032,0.99197,40.493,40.493
645.63,0.95678,227.04,0.92014,2165,1.1912,2.0136,0.33234,0.27636,0.99434,170.7,170.61
334.84,0.92667,276.79,0.92467,2890.7,3.1421,15.394,0.58362,0.19226,0.98621,468.74,468.91
533.7,0.80387,164.09,0.809,2191.8,1.404,20.241,0.16349,0.1786,0.99174,69.991,69.66
795.02,0.85766,54.542,0.81101,1947.3,1.3029,3.0427,0.39462,0.16177,0.99588,31.801,31.948
553.6,0.92374,36.338,0.82856,1332.2,2.8232,9.7408,0.45155,0.26828,0.99489,26.966,26.925
477.84,0.92945,343.6,0.89656,2354,2.1672,17.426,0.41484,0.21257,0.98807,533.98,533.89
262.58,0.8694,22.264,0.8568,1395.6,3.7362,4.1864,0.35618,0.12213,0.98917,10.698,10.687
617.88,0.87622,300.61,0.88789,1455.8,1.8627,33.821,0.36854,0.079481,0.99218,235.78,236.06
722.29,0.9443,146.34,0.92018,3015.5,2.2987,18.92,0.31035,0.22483,0.99576,150.27,150.07
701.87,0.94786,198.8,0.96263,1757.7,2.3598,38.002,0.22776,0.20343,0.99528,137.38,137.28
517.94,0.94616,124.86,0.83623,2232.3,2.9245,9.2808,0.37574,0.16962,0.99359,82.562,82.509
558.33,0.87972,185.03,0.84127,1135,2.7104,4.5428,0.48849,0.16913,0.99286,124.18,124.26
740.51,0.85896,52.005,0.80609,1674.1,2.4426,23.576,0.49171,0.22097,0.99575,60.483,60.522
403.23,0.85076,127.39,0.97014,2175.8,1.9211,25.036,0.23113,0.25939,0.99201,74.257,74.344
302.83,0.93357,273.35,0.95127,2706.7,1.4503,35.591,0.20694,0.25211,0.98687,160.64,160.72
542.32,0.95577,89.027,0.89343,1628.8,1.6947,21.977,0.51718,0.263,0.99481,82.105,82.171
306.8,0.96924,140.41,0.8419,3058.8,3.895,27.43,0.45628,0.094995,0.98924,123.28,123.29
535.42,0.97849,182.92,0.80408,1878,2.8522,31.597,0.18532,0.052401,0.99298,81.475,81.632
133.27,0.85098,200.47,0.91645,2863.9,3.9724,39.33,0.2002,0.091104,0.97027,92.067,92.057
796.23,0.87805,73.432,0.87504,2965.1,2.8519,9.6886,0.5403,0.13969,0.9964,111.93,111.95
244.73,0.80209,192.52,0.92908,2060.8,1.4082,1.6607,0.56056,0.11618,0.9834,122.63,122.64
525.15,0.91334,172.94,0.99751,3063.5,2.5253,15.669,0.21707,0.15255,0.99395,92.309,92.324
343.34,0.90088,172.3,0.82174,3937.9,3.7639,28.421,0.46441,0.12731,0.98881,205.16,205.11
602.42,0.91701,205.15,0.92364,3395.9,1.0055,12.912,0.58447,0.25273,0.99385,487.97,487.58
119.6,0.97477,94.891,0.96834,3687.8,1.7772,1.0468,0.26998,0.087794,0.9771,25.542,25.518
146.79,0.96377,45.142,0.98361,2618.9,1.0524,34.487,0.31044,0.23177,0.9842,49.042,49.035
748.94,0.81307,331.94,0.95438,3924.8,2.2779,8.7909,0.11628,0.25554,0.9928,356.39,356.66
161.44,0.9096,337.46,0.89477,1848.4,3.8716,22.941,0.58209,0.10224,0.96755,325.95,326.14
332.68,0.8496,318.1,0.90161,3626.3,1.9052,28.18,0.44351,0.14008,0.98314,456.03,456.22
468.33,0.97841,178.91,0.98423,2196.1,2.0869,27.151,0.50915,0.079572,0.99352,167.22,167.25
272.65,0.8126,99.437,0.8941,2449.2,2.9657,18.659,0.2312,0.10159,0.98703,46.264,46.231
480.03,0.98681,58.599,0.9895,2479.1,2.9634,9.3992,0.51617,0.22863,0.99518,50.923,50.94
646.61,0.82277,19.08,0.92724,1653.5,2.4026,26.751,0.19921,0.092374,0.99606,32.004,32.013
465.32,0.94338,106.71,0.98876,3215.2,2.0241,35.436,0.54883,0.21018,0.99445,151.92,151.98
752.36,0.86942,248.88,0.89432,1971,1.9529,15.953,0.55143,0.10861,0.99391,459.35,459.67
202.98,0.83574,255.09,0.93404,2925.5,3.0028,25.71,0.24352,0.27262,0.97849,147.81,147.96
391.74,0.97408,140.22,0.86655,3517.4,2.4882,36.939,0.52866,0.22494,0.99213,201.63,201.67
296.21,0.82352,126.48,0.91983,3535.7,1.7245,0.49143,0.22615,0.11787,0.98787,37.982,38
518.67,0.81775,61.562,0.80791,2640.5,1.3539,39.127,0.34023,0.29723,0.9935,77.365,77.375
125.53,0.84223,133.5,0.80871,1883.6,2.4298,11.166,0.14171,0.22973,0.9675,40.425,40.137
144.58,0.89086,262.98,0.96341,3538.3,2.023,9.1932,0.40231,0.25015,0.97175,179.11,179.16
326.02,0.85113,202.31,0.8023,2263.4,2.9903,3.3854,0.30544,0.25982,0.98618,107.31,107.49
168.86,0.91178,201.52,0.87825,3207.5,3.5519,8.9741,0.17273,0.2023,0.97713,68.74,68.625
219.03,0.80936,250.4,0.80251,2757.9,1.6184,32.016,0.42668,0.25271,0.97609,209.48,209.55
359.81,0.96556,184.45,0.98849,1890.8,1.8851,29.345,0.1738,0.089161,0.99132,73.437,73.366
127.83,0.99558,100.03,0.92581,1842.7,1.2993,37.689,0.27124,0.23306,0.97845,67.797,67.874
596.47,0.89765,236.48,0.84508,3616.4,3.3023,18.696,0.18797,0.1956,0.99275,187.94,187.92
548.94,0.90461,74.115,0.92848,2757.5,2.4663,24.781,0.58817,0.15553,0.9951,101.21,101.19
221.84,0.91002,100.94,0.91194,2764,2.7382,20.396,0.11946,0.088465,0.98592,36.906,36.901
143.51,0.8465,125,0.84117,1581.8,1.6954,7.5189,0.46337,0.25379,0.97365,65.697,65.799
384.66,0.80253,257.9,0.86928,3234.8,2.4473,16.725,0.21175,0.11398,0.98742,123.12,123.16
424.14,0.98807,112.2,0.92439,2856.1,2.8592,11.582,0.23758,0.28889,0.99333,64.632,64.631
241.87,0.99878,312.17,0.99955,2469.4,2.3311,35.622,0.44684,0.086892,0.98336,268.45,268.45
708.68,0.9556,256.03,0.99084,2024.1,3.9131,34.502,0.35504,0.23251,0.99459,367.26,366.47
518.56,0.83908,26.142,0.84593,3240,3.4477,8.1132,0.29594,0.23312,0.99429,20.41,20.379
116.11,0.99556,305.9,0.87254,2110.5,2.5454,30.396,0.23725,0.27463,0.96286,162.41,162.18
729.6,0.98071,216.76,0.87109,1810.8,3.1449,0.26969,0.34065,0.21037,0.99496,167.66,168.21
417.06,0.98578,255.81,0.85062,2537,1.6407,24.319,0.5898,0.2422,0.9895,420,420.38
140.62,0.97886,112.34,0.84195,3259.5,3.4047,22.329,0.58891,0.24366,0.97786,97.54,97.492
174.39,0.94374,334.8,0.9817,3705.3,1.5362,9.6628,0.41653,0.1543,0.9743,266.31,266.3
798.9,0.80589,318.6,0.80282,2884.2,1.8001,22.753,0.22534,0.28176,0.99162,555.79,557.23
706.43,0.97074,106,0.8366,2781.2,3.2667,31.584,0.40594,0.15589,0.99583,144.05,143.92
530.64,0.93963,284.72,0.82451,3563.7,2.52,11.571,0.56387,0.073624,0.97856,3631.6,3630.8
118.86,0.8791,50.784,0.94581,1821.2,1.8577,0.639,0.27842,0.16163,0.97615,13.367,13.383
325.77,0.87251,86.078,0.86483,1132.4,3.8932,13.872,0.32342,0.056995,0.98983,39.657,39.624
424.64,0.84212,253.55,0.94702,2429.8,1.49,0.70773,0.55147,0.15679,0.9897,274.83,274.7
169.31,0.9813,67.239,0.82926,1101.4,3.2391,2.4468,0.19096,0.13176,0.98215,15.289,15.225
499.69,0.84824,170.45,0.92448,1747.4,3.4593,30.501,0.51568,0.077942,0.99275,162.48,162.41
328.11,0.8571,211.72,0.82763,1958.4,1.4264,15.329,0.56641,0.13263,0.98653,172.92,173.15
415.34,0.91461,298.47,0.90538,1646.5,3.8929,38.428,0.20884,0.16446,0.98933,166.75,166.38
504.49,0.80273,260.61,0.90595,1997.6,1.3654,33.571,0.18959,0.15677,0.99078,130.13,129.89
152.39,0.9437,100.77,0.84145,1154.3,2.1608,3.9531,0.11154,0.20542,0.97825,21.33,21.138
140.14,0.88282,178.77,0.91387,2078.6,2.2536,31.679,0.1632,0.13808,0.97365,71.099,71.203
310.67,0.89431,139.93,0.95891,2992.5,2.3539,30.787,0.56,0.1732,0.99001,147.3,147.34
465.2,0.89956,202.39,0.91436,2338.5,2.2621,23.697,0.3592,0.075099,0.99198,136.75,136.73
493.32,0.8091,250.94,0.97939,2740.1,1.8727,33.879,0.2848,0.13913,0.99134,191.25,191.16
269.09,0.99413,177.6,0.94474,2068.6,2.0408,21.184,0.49805,0.14352,0.98836,128.91,128.79
738.9,0.90098,99.385,0.8304,1282.4,2.2995,33.859,0.23268,0.16708,0.99552,68.929,68.786
678.01,0.86113,170.61,0.97558,2976.6,1.2532,12.416,0.43297,0.12942,0.99505,176.28,176.24
411.18,0.83043,55.666,0.97033,2005.8,2.2032,14.642,0.51952,0.15934,0.99315,44.839,44.822
787.44,0.8826,71.542,0.89026,1322.5,2.7366,34.192,0.2519,0.19886,0.99627,63.243,63.313
504.79,0.93573,65.699,0.89014,3601.8,3.2051,25.645,0.42516,0.093504,0.99464,79.447,79.458
264.1,0.98801,296.03,0.96157,2273.3,3.5932,38.765,0.57046,0.057112,0.98404,342.32,342.18
667.41,0.85003,120.61,0.9365,2729,2.6219,34.336,0.49631,0.23871,0.99547,202.37,202.59
415.89,0.92992,68.571,0.85247,1544.8,3.9119,30.819,0.21427,0.15574,0.99286,50.814,50.862
274.98,0.86848,320.03,0.86267,2101.2,2.3658,14.194,0.53594,0.10711,0.98028,318.23,318.19
768.81,0.93064,91.251,0.9778,3164.4,3.1804,15.696,0.17918,0.29064,0.99657,74.054,74.086
199.86,0.98954,68.773,0.80631,1624.9,3.7527,13.424,0.17509,0.17466,0.98472,27.923,27.887
458.79,0.9167,312.61,0.81042,2152.2,1.6524,3.9728,0.14533,0.09312,0.98944,86.344,86.2
780.35,0.98915,85.118,0.97625,3550.2,3.5327,26.799,0.28487,0.22432,0.99699,122.45,122.43
553.82,0.93101,93.83,0.85077,3415.9,2.9879,36.256,0.23097,0.23996,0.99451,95.898,95.915
530.27,0.82162,131.29,0.92217,1905.2,2.7934,10.837,0.27828,0.071389,0.9933,58.099,58.026
428.76,0.82913,241.63,0.94472,3401.6,2.3776,27.627,0.59086,0.066255,0.98938,520.26,520.23
504.45,0.98476,276.11,0.92337,2640.6,1.7637,29.376,0.47439,0.23058,0.99129,495.37,494.85
737.92,0.8107,349.97,0.9775,2218.5,3.8686,4.2859,0.22952,0.22394,0.99249,377.59,377.55
363.35,0.93226,130.88,0.8642,1536.6,1.5209,20.305,0.38693,0.097207,0.99081,73.41,73.514
260.14,0.92371,118.56,0.88904,2222.3,2.9412,35.015,0.27211,0.28202,0.98777,84.172,84.149
396.47,0.83947,175.47,0.99514,2272.8,1.2835,13.77,0.10564,0.14994,0.99112,49.003,49.012
291.52,0.80511,264.32,0.86597,1591,2.3443,18.013,0.325,0.084263,0.98315,129.97,129.89
411.2,0.9587,140.93,0.81158,1342.7,2.8966,14.933,0.39183,0.13025,0.99144,78.544,78.431
539.26,0.81638,204.98,0.85261,3096.5,2.3652,37.361,0.33239,0.2804,0.99184,269.96,270.19
474.25,0.82311,225.01,0.99903,2462,2.7173,6.3004,0.4546,0.20722,0.99167,236.25,236.29
369.81,0.8291,200.05,0.90246,3727.1,1.7781,35.638,0.59214,0.1933,0.98898,356.99,357.01
711.42,0.83643,191.6,0.94582,3679.2,3.3145,3.2632,0.2687,0.25641,0.99475,274.62,274.16
310.24,0.89879,187.03,0.95435,2292.3,1.7573,22.904,0.36841,0.26209,0.98876,129.72,129.67
380.02,0.91957,328.03,0.81995,3240.9,1.4119,1.5264,0.32141,0.099359,0.98628,219.92,219.88
462.41,0.8524,308.63,0.95455,3748.3,2.3379,23.477,0.15814,0.08857,0.99021,146.63,146.66
143.28,0.85303,261.5,0.97261,3119.8,1.6367,8.5454,0.41354,0.18633,0.9708,160.24,160.24
261.96,0.83696,344.69,0.93761,2529.6,2.1345,16.872,0.42658,0.18757,0.97907,330.67,330.77
182.94,0.85357,152.15,0.95096,3942.5,2.589,38.938,0.51872,0.15451,0.98141,146.22,146.26
169.15,0.82484,183.15,0.8782,1157.7,2.6623,33.234,0.35136,0.21917,0.97566,108.56,108.63
723.19,0.91172,289.95,0.81852,2098.4,2.6485,23.36,0.40649,0.16628,0.99257,479.24,479.12
123.37,0.87355,183.57,0.95049,2641.6,3.095,11.494,0.34257,0.075651,0.97068,77.585,77.583
687.32,0.8979,254.2,0.82884,3103.8,1.3916,19.85,0.53875,0.27293,0.98857,2492,2497.9
455.09,0.84729,334.14,0.85156,2444.1,1.8709,24.36,0.20102,0.28452,0.98786,237.16,236.4
179.6,0.88029,29.28,0.96008,2244.4,3.1926,37.749,0.23544,0.22652,0.98644,45.595,45.59
443.31,0.90598,282.03,0.84706,1364.7,2.1052,8.628,0.35976,0.28458,0.98942,198.72,199.18
519.61,0.96692,94.012,0.91051,1901.5,2.5865,26.222,0.2422,0.27251,0.99461,66.152,66.26
163.15,0.88733,113.53,0.94882,2114.1,2.774,7.0408,0.10617,0.2727,0.98053,30.94,30.944
784.76,0.88114,311.46,0.84901,1556.3,3.9853,18.946,0.17956,0.25075,0.99359,208.17,208.05
557.11,0.94226,39.196,0.98954,1543.3,1.0225,6.7439,0.36136,0.20713,0.9958,22.873,22.818
422.79,0.93005,98.384,0.90968,2749.3,3.5019,6.7756,0.11337,0.097567,0.9928,26.19,26.165
704.63,0.84453,259.91,0.97011,2727.2,1.5638,1.09,0.32166,0.099592,0.99404,206.59,206.76
283.98,0.87907,248.85,0.91914,3578.4,3.3124,3.5887,0.25008,0.1588,0.98542,122.42,122.5
676.77,0.99307,33.978,0.87964,3222.7,1.0806,28.938,0.22066,0.10635,0.99651,44.093,44.166
330.28,0.95432,202.41,0.88936,3173.1,2.6634,14.413,0.50266,0.14241,0.98895,200.2,200.28
758.91,0.98938,32.33,0.86427,1685.6,2.984,25.071,0.23808,0.052256,0.9968,34.41,34.396
270.88,0.91426,88.243,0.88235,2024.7,3.5228,11.203,0.13305,0.14604,0.98838,28.304,28.356
769.98,0.96094,33.853,0.85292,2493.6,3.2914,10.514,0.25126,0.060913,0.99662,21.878,21.908
457.58,0.83752,312.6,0.95271,3977.3,3.2227,0.028652,0.19157,0.054734,0.98988,141.59,141.48
495.21,0.92443,232.98,0.88407,2715.4,3.0788,8.1054,0.18008,0.11535,0.99205,91.496,91.404
795.6,0.94202,109.93,0.9065,2400.6,3.9569,14.304,0.18798,0.078235,0.99626,58.457,58.484
639.69,0.99745,303.57,0.93894,1853.1,2.1618,15.219,0.52184,0.056803,0.99294,457.52,457.73
319.66,0.97313,99.166,0.95099,2269.1,3.9919,31.759,0.24365,0.076588,0.99148,62.921,62.889
140.51,0.80019,343.92,0.88822,1148,2.9447,39.581,0.10021,0.11945,0.96186,106.32,106.06
130.85,0.85668,46.768,0.97986,2323.5,3.7874,31.274,0.55214,0.1111,0.97988,52.462,52.465
669.06,0.97161,137.12,0.95994,2133.1,1.7483,25.529,0.53834,0.10935,0.99583,152.2,152.23
388.45,0.99286,142.83,0.97552,2755.6,2.36,21.983,0.25205,0.11678,0.9927,74.717,74.73
368.91,0.99729,246.17,0.97866,3468.7,2.8581,33.117,0.54643,0.14512,0.98979,438.38,438.41
466.19,0.80455,300.44,0.96236,3184.6,3.3258,19.101,0.49924,0.19484,0.98622,986.93,987
724.5,0.8877,42.844,0.84654,2498.6,2.5045,10.061,0.43131,0.18646,0.99601,37.988,38.05
384.14,0.80548,191.95,0.91161,3292,3.5712,38.434,0.58917,0.29144,0.98954,408.88,409.14
523.07,0.89846,238.75,0.98685,3543.1,3.3155,7.3347,0.48017,0.24407,0.99163,861.07,861.11
166.36,0.89764,101.92,0.84466,1870.9,3.7706,1.7825,0.48171,0.13008,0.97947,47.808,47.864
335.19,0.81293,159.62,0.92961,3117.6,1.3338,5.6631,0.30727,0.27598,0.98878,86.957,86.922
201.39,0.95782,348.98,0.92895,2928.1,3.7092,34.196,0.39269,0.064133,0.97612,284.08,283.99
271.42,0.82365,243.72,0.81705,3491.4,3.8442,12.168,0.21349,0.27737,0.98183,139.39,139.09
365.28,0.82869,82.939,0.92543,3118.8,1.3872,25.269,0.47094,0.11676,0.99144,74.528,74.531
289.22,0.85335,250.1,0.82508,1373.9,2.4726,38.995,0.51091,0.19656,0.98324,221.61,221.79
250.92,0.82686,46.794,0.83265,3704.8,3.7728,13.561,0.57704,0.11072,0.98705,43.268,43.279
543.61,0.82767,28.338,0.86354,2248.9,3.3895,4.2617,0.58437,0.065858,0.99455,20.854,20.824
659.8,0.9884,218.97,0.93885,1033.7,3.6503,32.471,0.11092,0.18147,0.99489,87.561,87.905
245.96,0.99831,335.01,0.80258,1024.9,2.5864,28.243,0.24568,0.2836,0.98003,186.44,185.94
727.38,0.94142,135.11,0.87446,2998.6,3.4609,12.809,0.22813,0.21182,0.99559,105.34,105.23
622,0.98117,332.66,0.83403,1846.9,2.8873,33.325,0.11095,0.085813,0.99264,120.54,120.79
475.47,0.97287,143.09,0.874,1909,2.17,15.513,0.47921,0.12191,0.99329,105.54,105.53
778.98,0.81981,110.49,0.88353,1135,3.4922,37.937,0.19054,0.071069,0.9955,68.47,68.484
495.42,0.8002,269.74,0.95337,3200,2.7682,8.9308,0.43297,0.11616,0.99014,397.75,397.88
252.38,0.87464,63.153,0.9714,2513.6,3.8533,5.012,0.45591,0.15585,0.98895,34.51,34.5
700.43,0.83434,148.74,0.84524,1537.4,2.934,7.9942,0.24286,0.05876,0.99438,56.471,56.582
703.4,0.94983,131.43,0.84343,3097.4,1.7057,28.007,0.31162,0.27641,0.99545,146.82,146.89
319.31,0.93594,265,0.92624,1940.6,2.2319,27.714,0.29134,0.2671,0.98737,175.41,175.18
328.89,0.86101,321.76,0.97239,3125.6,2.437,5.4136,0.22089,0.24076,0.98598,190.84,190.95
688.01,0.96909,122.71,0.85997,2635.9,3.2954,19.678,0.43713,0.244,0.99568,167.56,167.84
444.77,0.87416,40.865,0.84717,3658.7,1.3302,5.7704,0.49909,0.20962,0.99334,34.737,34.735
136.33,0.96815,169.59,0.95384,3115.3,2.4753,39.859,0.19901,0.15932,0.97679,86.825,86.816
644.61,0.96254,12.963,0.85169,2256.8,3.3916,17.828,0.18362,0.062517,0.99646,21.758,21.758
398.67,0.95358,67.71,0.87771,2773.2,3.9493,3.3941,0.18456,0.10168,0.99274,20.035,20.001
295.97,0.81677,114.98,0.89989,3617.5,2.3419,21.771,0.59616,0.29289,0.98851,135.93,135.89
333.46,0.84016,39.153,0.99301,2491.5,2.2412,30.384,0.56855,0.1865,0.9924,55.279,55.306
356.86,0.91597,322.23,0.83269,2936.2,1.3003,3.7929,0.49013,0.28491,0.98396,474.4,474.24
656.35,0.96856,275.51,0.8744,2654,1.179,11.008,0.16711,0.28976,0.99369,166.77,167.24
127.08,0.97472,162.11,0.88442,3660,2.2663,13.555,0.5303,0.29516,0.97393,121.91,121.9
