x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3
750.8,0.92002,161.76,0.88541,3098.7,1.7099,21.136,0.54214,0.22424,0.99582,449.86,450.12
543.15,0.90576,95.767,0.85199,3498.3,3.9867,36.852,0.4962,0.088488,0.99452,162.56,162.4
172.43,0.81712,195.11,0.81181,3685,1.9043,30.032,0.45943,0.11928,0.97341,145.91,145.98
620.75,0.92958,299.69,0.99029,2158.1,2.1359,8.9366,0.4291,0.14375,0.99284,406.63,406.66
106.81,0.98325,147.57,0.85441,1165.2,1.8892,21.685,0.30744,0.25594,0.96867,72.812,73.27
200.38,0.81122,338.59,0.96051,2955.5,3.1973,5.1218,0.53558,0.29762,0.97099,457.64,457.6
407.52,0.88684,287.69,0.83176,2330.6,1.0662,2.8315,0.3562,0.25493,0.98787,209.75,210
163.23,0.95254,162.83,0.91349,2378,1.9324,21.153,0.47425,0.16426,0.97981,105.47,105.35
455.74,0.82994,347.71,0.92354,1807.1,3.4064,33.929,0.22408,0.074329,0.98863,184.75,184.7
364.21,0.84799,118.18,0.9617,1893.5,3.0528,6.6291,0.44901,0.25396,0.99122,76.583,76.632
529.3,0.84128,316.23,0.92476,1443.3,1.6573,20.327,0.47969,0.19412,0.99014,345.28,344.64
540.8,0.90116,163.51,0.83217,2338.2,1.0955,33.601,0.12349,0.2558,0.99298,85.787,85.825
631.03,0.90672,188.72,0.94926,3827.8,1.1831,18.817,0.26743,0.17935,0.99454,157.56,157.59
531.56,0.92329,346.65,0.96721,1808.3,1.2961,34.035,0.10837,0.20792,0.9918,147.68,147.57
244.06,0.85955,72.273,0.8336,3825,3.2854,21.725,0.18099,0.28838,0.98621,46.885,46.855
712.71,0.91082,34.388,0.85313,2281.9,3.6746,37.809,0.10261,0.115,0.99627,46.275,46.269
566.1,0.9902,169.55,0.9802,3248.4,2.6663,13.111,0.59869,0.22646,0.99501,458.76,458.92
333.9,0.90559,90.333,0.82993,2131.3,3.4814,31.858,0.51644,0.1552,0.99036,90.267,90.356
500.9,0.82742,131.49,0.94642,3673.7,1.5614,11.958,0.48361,0.24668,0.99345,154.67,154.72
369.1,0.91708,10.044,0.98576,3519.8,3.5609,1.6794,0.12249,0.28589,0.99449,5.1883,5.1943
393.61,0.86065,59.202,0.87322,1203.4,3.8574,35.94,0.27046,0.12673,0.99229,53.573,53.615
189.06,0.88102,166,0.96496,1919,3.5874,33.811,0.12731,0.13604,0.98191,66.578,66.583
369.46,0.93141,177.24,0.99919,1717.8,2.4061,12.261,0.51621,0.13139,0.99149,126.43,126.42
167.06,0.96264,234.44,0.90677,2573.3,3.9108,16.787,0.21842,0.095421,0.97764,86.383,86.347
674.37,0.93604,110.97,0.90459,3300.7,1.0535,25.34,0.42621,0.13489,0.99569,122.89,122.89
458.01,0.89257,227.92,0.95588,1695.7,3.2936,18.361,0.26844,0.10297,0.99179,111.74,111.8
420.48,0.87809,122.18,0.89245,1944.6,1.8353,39.793,0.23165,0.15901,0.99205,80.535,80.418
115.46,0.92161,253.84,0.8526,1660.8,1.4523,26.448,0.53344,0.21964,0.96197,192.03,192.05
736.56,0.83633,72.506,0.86131,2113.9,2.2311,31.149,0.44917,0.15682,0.99574,87.426,87.491
284.57,0.96671,279.96,0.921,3621.8,2.8281,37.546,0.27878,0.14262,0.98563,206.62,206.56
544.22,0.89534,257.11,0.92268,2567,2.3882,35.177,0.22897,0.071528,0.99245,154.22,154.21
266.28,0.93409,85.949,0.82855,3102.2,3.4566,2.5289,0.10575,0.19665,0.98763,20.227,20.168
158.13,0.80227,233.61,0.80247,2352,1.0602,26.186,0.56216,0.28774,0.96767,202.02,202.17
164.67,0.93189,83.64,0.81081,3772.5,1.905,37.441,0.31833,0.24628,0.98044,71.538,71.518
613.42,0.93392,231.1,0.89191,3816.6,1.8323,24.053,0.27374,0.06329,0.99362,195.65,195.72
716.76,0.82814,92.807,0.84362,3298.9,2.7598,32.562,0.13806,0.29884,0.99519,85.546,85.554
218.86,0.91633,215.55,0.88988,2694.6,3.5434,17.424,0.23686,0.234,0.98227,105.9,106.08
142.27,0.80459,230.72,0.9796,3425.5,2.4905,21.795,0.16388,0.12223,0.97113,78.855,78.859
532.71,0.90587,95.528,0.83443,3132.6,3.692,29.13,0.59094,0.21113,0.99437,177.44,177.4
525.09,0.80494,87.709,0.83141,3510.5,2.8525,9.8718,0.13947,0.16063,0.99288,36.655,36.656
618.99,0.93575,51.588,0.95665,3658,3.7534,24.646,0.1221,0.25061,0.99602,47.363,47.36
758.96,0.96336,108.74,0.91453,3561.9,1.7945,36.665,0.42356,0.21708,0.99655,207.35,207.29
637.34,0.8304,24.466,0.99408,2985,2.6958,12.006,0.44828,0.2427,0.99617,30.208,30.2
237.56,0.96649,101.27,0.94185,3353,3.9454,12.189,0.14003,0.18963,0.98805,38.235,38.268
154.73,0.84702,142.35,0.97809,3315.3,3.186,9.9571,0.44167,0.17467,0.97844,83.53,83.518
484.59,0.80267,190.2,0.91746,2362.2,2.3589,14.682,0.49505,0.17746,0.99168,193.87,193.95
735.35,0.96675,69.485,0.99024,2575.9,3.1224,19.619,0.26025,0.079686,0.99672,51.08,51.08
185.52,0.94009,185.95,0.95984,2502.8,2.7641,14.136,0.10719,0.26942,0.98201,59.578,59.567
349.38,0.87737,153.51,0.84024,2441.7,1.9252,30.389,0.40366,0.19426,0.98923,120.39,120.57
584.75,0.81841,152.46,0.86063,2267.7,3.5693,4.7205,0.32197,0.11103,0.99326,88.14,88.146
560.5,0.9926,127.4,0.82884,2774.9,2.6817,39.343,0.46635,0.1604,0.99453,169.12,169.35
238.38,0.81537,52.078,0.8319,2681.3,2.1252,37.599,0.4466,0.14602,0.98625,61.841,61.833
417.66,0.8385,49.549,0.86218,2137.6,1.5711,12.044,0.37432,0.18614,0.99249,33,33.045
445.32,0.8982,182.3,0.99483,1341,1.8412,19.033,0.11594,0.25002,0.99256,64.376,64.447
453.44,0.80925,215.6,0.89982,2874.6,3.0666,0.70852,0.18618,0.098317,0.99053,70.691,70.731
530.79,0.99141,323.96,0.89498,2066.3,1.3682,5.7515,0.12546,0.29919,0.99202,141.27,141.58
145.54,0.88745,277.37,0.86412,1554.7,2.8997,34.534,0.39931,0.081657,0.96806,167.89,167.95
622.23,0.95306,203.49,0.9194,2834.5,1.7508,26.978,0.2009,0.20532,0.99439,133.06,133.04
272.44,0.80683,202.18,0.90661,2077.3,1.8138,35.053,0.25725,0.21292,0.98454,114.97,115.2
310.9,0.95022,233.6,0.97966,2403,3.9798,15.986,0.59844,0.19007,0.98827,283.51,283.51
548.8,0.85502,217.58,0.91497,1886.3,1.4097,17.384,0.31911,0.28874,0.99266,156.21,156.42
728.09,0.9991,332.05,0.88611,3239.1,3.9792,2.2028,0.13568,0.092033,0.99407,160.07,160.09
231.35,0.99946,323.83,0.89832,2898.9,1.6766,36.22,0.53513,0.093481,0.97952,355.63,355.33
611.99,0.81407,180.31,0.80068,1153.8,2.6336,19.191,0.33027,0.29498,0.99269,118.06,118.68
618.8,0.81589,36.071,0.923,1081.4,3.9176,21.719,0.19241,0.11916,0.99539,29.403,29.392
512.48,0.97641,230.54,0.95018,1598.4,3.8186,13.637,0.13533,0.16664,0.99328,78.668,78.953
572.5,0.8752,327.65,0.87475,2207.9,3.1959,16.293,0.46474,0.096266,0.98956,564.55,564.47
780.37,0.98898,139.5,0.88395,3276.1,1.7484,36.217,0.41761,0.17809,0.99632,247.99,248.1
458.41,0.88066,334.95,0.97334,1418.2,1.741,25.538,0.18051,0.056706,0.99039,120.43,120.44
247.54,0.88787,116.89,0.84612,1066.9,3.5194,8.4086,0.47561,0.2962,0.98586,68.706,68.612
224.84,0.82326,132.03,0.89217,1957,2.0546,22.837,0.36443,0.28996,0.98368,83.411,83.199
308.56,0.93716,96.624,0.9585,3637.8,2.1665,29.24,0.38508,0.073766,0.99105,77.466,77.454
568.64,0.83442,150.51,0.93842,2678.2,2.316,14.132,0.31638,0.077514,0.9938,90.27,90.283
701.07,0.89494,213.16,0.96348,2257.2,2.7396,19.356,0.18478,0.19134,0.99487,119.75,119.88
317.98,0.99219,63.198,0.80545,2070.6,2.5527,38.56,0.54899,0.14076,0.9911,76.249,76.223
571.85,0.84848,285.99,0.85888,3770.3,2.0724,18.618,0.17777,0.24309,0.99121,248.11,247.89
382.47,0.90874,67.949,0.9175,3280,3.4786,29.347,0.42114,0.12651,0.99281,74.821,74.778
671.34,0.90286,223.72,0.91386,3232.6,1.9582,32.587,0.2853,0.10346,0.9942,221.41,221.52
660.89,0.88186,333.35,0.86204,3257.1,1.3,10.443,0.55287,0.082566,0.93633,15094,15098
645.07,0.90234,97.304,0.91034,3301.9,2.5459,27.107,0.59507,0.2525,0.99589,223.9,223.9
611.07,0.85544,12.085,0.92588,2174.8,3.5857,22.092,0.55667,0.25741,0.99628,32.894,32.86
761.1,0.97104,308.36,0.85617,3284.3,2.3546,28.11,0.28317,0.1928,0.99171,1041.4,1042
188.49,0.98992,234.62,0.82654,2515,3.0327,10.785,0.58283,0.13165,0.97843,194.74,194.79
359.64,0.8922,145.45,0.8483,1785.8,3.8433,18.187,0.27303,0.18137,0.98982,75.535,75.676
583.58,0.88129,155.79,0.90637,2173.6,3.1102,35.769,0.42741,0.054649,0.99413,149.53,149.52
216.1,0.81338,184.75,0.82303,2501.4,2.3017,12.057,0.14314,0.10087,0.97916,48.819,48.905
300.98,0.97156,278.37,0.90636,3470.4,3.7448,27.859,0.33501,0.086053,0.98624,219.86,219.79
265.46,0.88587,240.88,0.84995,3210.4,1.4498,19.932,0.49182,0.16472,0.98318,218.09,218.24
620.14,0.93407,267.07,0.97745,1910,3.1306,5.0158,0.34425,0.2799,0.99364,267.81,268.05
639.99,0.93713,135.26,0.88687,1386.5,2.803,29.824,0.47936,0.05536,0.99505,113.59,113.64
138.36,0.84057,259.42,0.91387,1475.6,3.6246,23.392,0.27714,0.29155,0.96774,137.38,137.56
588,0.91747,240.85,0.89696,2617.6,1.4036,33.102,0.1008,0.23448,0.99325,115.86,116.15
788.39,0.88029,255.09,0.85328,2533.1,1.7043,37.137,0.56341,0.28577,0.98089,7130.4,7129.5
176.35,0.92977,242.79,0.88201,2785.2,2.3019,4.0559,0.30968,0.2415,0.97701,120.45,120.75
374.19,0.95052,291.08,0.83189,2970.7,3.0716,31.288,0.3869,0.16727,0.98695,332.44,331.98
680.03,0.90077,336.02,0.92262,1565.4,1.1802,30.616,0.20658,0.087138,0.9932,163.44,163.31
670.26,0.9859,336.25,0.99464,2398.3,1.3452,19.095,0.28741,0.14246,0.99358,309.15,309.15
471.37,0.83891,249.12,0.82195,1370,1.4276,11.761,0.58555,0.19,0.98956,236.42,236.51
615.53,0.85349,261.31,0.82651,1906.4,2.6598,20.461,0.52621,0.27938,0.99149,497.93,498.42
200.17,0.83443,16.038,0.84562,1420.2,2.5255,19.347,0.46882,0.14818,0.98601,25.219,25.193
141.98,0.91357,49.549,0.90837,2074.9,2.1905,21.66,0.55657,0.083776,0.98081,42.583,42.553
485.89,0.961,112.46,0.83641,3836.2,3.6087,8.3664,0.1498,0.077053,0.99328,42.259,42.24
521.29,0.82719,327.85,0.89082,2304.3,3.6132,2.2649,0.26418,0.062114,0.99,183.91,183.84
122.64,0.87754,263.39,0.84997,2610.2,3.8172,29.085,0.16409,0.20514,0.96258,107.42,107.93
145.1,0.81735,132.09,0.82575,3686.5,2.9402,11.656,0.26307,0.108,0.97188,51.809,51.769
312.97,0.93192,208.25,0.92223,1654.5,1.021,28.167,0.46222,0.13332,0.98838,145.14,145.29
506.8,0.98723,75.48,0.84093,3317.9,2.7206,23.819,0.16701,0.067071,0.99428,44.696,44.735
744.63,0.82725,267.56,0.82325,1352.1,2.0619,14.833,0.23587,0.24662,0.99326,156.88,156.96
553.23,0.99619,118.45,0.95972,3832.9,2.7983,33.125,0.31967,0.081794,0.99522,116.11,116.34
351.47,0.82631,284.09,0.90924,2019.8,1.6597,9.5072,0.11571,0.19311,0.98686,83.619,83.632
134.72,0.8872,292.96,0.90481,2010,2.8347,16.558,0.54668,0.13655,0.96525,230.3,230.33
139.58,0.9361,181.18,0.80622,2531.6,3.55,29.182,0.29231,0.075828,0.97166,88.384,88.405
430.06,0.99393,105.38,0.88677,3960.4,2.6492,7.2749,0.4446,0.16231,0.99341,95.114,95.117
259.49,0.9784,309.4,0.93397,2417.1,3.6136,26.393,0.20777,0.12075,0.98431,143,143.1
525.28,0.99865,314.07,0.98129,1408.8,3.3898,14.866,0.33766,0.09135,0.99252,203.99,203.87
416.27,0.95356,223.46,0.97539,3625.2,1.1915,18.34,0.11325,0.070925,0.99183,65.162,65.219
460.48,0.98098,290.78,0.98586,3599.5,1.117,21.185,0.57893,0.2084,0.98875,953.95,953.88
758.24,0.98372,214.39,0.95844,2937,3.3932,34.267,0.32475,0.054079,0.99555,270.51,270.32
212.04,0.90215,168.03,0.90415,1542.7,3.829,21.621,0.14025,0.052599,0.98307,49.82,49.903
496.58,0.95013,208.88,0.92444,3715.4,3.8743,17.98,0.19979,0.19544,0.99286,150.87,150.62
426.72,0.95899,82.44,0.89738,2601.4,2.1879,12.071,0.55616,0.20928,0.9935,74.344,74.297
281.04,0.89198,198.76,0.88995,2404.5,2.1858,35.172,0.23427,0.12363,0.98626,102.43,102.47
116.34,0.91006,335.09,0.93873,2106.6,2.0548,36.867,0.19105,0.22862,0.96073,159.62,159.69
211.14,0.94327,48.13,0.92904,1018.8,3.8289,10.927,0.49019,0.16404,0.98769,29.565,29.569
738.91,0.94597,115.75,0.81219,2107,2.6476,33.452,0.45957,0.12655,0.99566,138.54,138.52
333.03,0.85178,208.03,0.89963,3405.1,3.0362,8.0841,0.38088,0.28518,0.98778,187.96,187.8
557.74,0.8767,183.02,0.90442,2295,3.7105,28.452,0.4894,0.10424,0.99343,221.61,221.43
501.81,0.8621,280.92,0.9231,2641.6,2.4534,10.239,0.47159,0.10818,0.99038,397.24,396.94
128.01,0.99885,120.66,0.85698,3291.1,2.6791,34.621,0.27631,0.14005,0.97577,72.455,72.435
597.97,0.80011,101.64,0.96642,1676.2,2.0437,23.236,0.37284,0.088373,0.9946,69.547,69.58
221.08,0.94718,30.009,0.83797,3433.9,3.752,20.696,0.23654,0.20764,0.98787,29.216,29.232
764.89,0.95224,280.59,0.91335,2206.5,2.0011,11.16,0.57587,0.09106,0.99248,1182.8,1183.8
138.71,0.92013,244.71,0.83575,1530.8,2.7705,7.4949,0.37272,0.11062,0.9688,111.48,111.01
220.3,0.81253,116.44,0.97222,2392.3,1.5202,36.962,0.28517,0.25567,0.98503,81.162,81.155
156.77,0.8732,96.653,0.94644,1989.2,1.226,8.908,0.17968,0.095165,0.97996,27.019,26.996
559.45,0.96239,144.97,0.82161,2172.7,1.1554,16.958,0.24119,0.058448,0.99375,62.733,62.749
345.59,0.88029,174.73,0.86639,2415.5,3.6297,24.745,0.41469,0.21385,0.98901,146.4,146.3
518.07,0.95948,60.405,0.8778,1113.2,2.2833,5.9061,0.44869,0.065923,0.99464,29.161,29.19
595.48,0.88577,136.5,0.87926,2956.3,3.7394,13.916,0.10198,0.29485,0.99418,70.958,70.74
547.93,0.9203,296.13,0.85887,2572.2,1.184,31.866,0.23815,0.28707,0.99132,250.29,249.98
375.34,0.99389,103.09,0.90828,3803.6,3.9635,26.551,0.44076,0.19019,0.9928,122.81,122.77
627.99,0.98237,227.11,0.91864,2672.5,1.9667,25.162,0.28375,0.18256,0.99428,195.43,195.52
548.79,0.9962,301.03,0.85273,2352.9,1.7758,11.784,0.58673,0.25029,0.9891,981.5,983.23
241.72,0.87739,61.154,0.92982,2976.7,3.4341,7.4789,0.45259,0.16316,0.98806,36.715,36.719
670.13,0.91594,176.67,0.88743,1066.8,1.5188,1.5081,0.23746,0.18946,0.99465,61.253,61.544
584.81,0.837,184.84,0.95674,2113.4,3.7458,31.442,0.28837,0.16573,0.99372,144.56,144.52
659.35,0.91952,149.03,0.96875,2993.7,3.4322,8.1237,0.36608,0.13961,0.99542,146.7,146.57
460.54,0.9517,185.62,0.80079,3814.1,3.9867,35.857,0.42195,0.19371,0.9917,317.84,318.2
204.98,0.88583,67.967,0.89035,3710.1,3.1878,20.21,0.44385,0.22283,0.98543,57.648,57.633
342.11,0.82124,122.81,0.87806,2269.5,1.9254,3.3359,0.13473,0.13425,0.98899,27.745,27.749
606.6,0.91504,132.88,0.90135,2065.6,3.7856,22.493,0.52187,0.28205,0.99491,176.07,176.03
191.53,0.86889,184.05,0.96101,3957,1.7476,29.564,0.57575,0.10376,0.9814,172.76,172.73
633.13,0.87888,337.09,0.87002,3459.8,3.0068,3.3205,0.18509,0.21713,0.99124,352.11,352.18
551.96,0.98696,290.28,0.95375,2483.3,1.5622,28.4,0.23885,0.28014,0.99278,245.99,246.13
286.18,0.84149,237.4,0.92367,2426.2,2.9504,36.249,0.59401,0.081498,0.98486,265.06,265.19
311.01,0.92403,269.29,0.81744,1764.7,1.0244,27.625,0.55925,0.18874,0.98473,254.95,254.41
730.08,0.92032,319.39,0.94717,1660.6,2.8774,33.9,0.44758,0.14971,0.99288,558.43,558.11
638.45,0.84951,112.42,0.80645,3239.3,1.0362,34.933,0.15931,0.14115,0.99415,74.773,74.763
139.18,0.80616,64.755,0.91422,1204.4,3.5517,27.535,0.55462,0.12819,0.97714,55.714,55.737
356.77,0.97835,307.6,0.92692,1467.9,3.4664,21.868,0.11275,0.14881,0.98883,96.585,96.586
720.82,0.99396,32.084,0.8504,2238.9,3.9757,19.16,0.52194,0.23547,0.99667,48.025,48.07
428.06,0.95701,329.94,0.83108,1027.7,3.4643,30.741,0.59657,0.089073,0.98747,371.92,372.51
192.97,0.91847,96.795,0.86174,2911,3.9105,11.452,0.19136,0.10918,0.98309,34.602,34.598
764.96,0.97607,186.06,0.81553,2321.5,2.6682,16.705,0.18795,0.22933,0.99516,114.29,114.34
583.98,0.91589,48.178,0.89468,2444.2,2.5964,7.3577,0.45601,0.20317,0.99536,36.897,36.861
290.96,0.87171,182.46,0.83138,1955.3,1.1707,2.4309,0.42548,0.10919,0.98589,89.086,89.248
733.98,0.83013,347.69,0.82484,3466.1,2.3667,0.30847,0.24419,0.068691,0.99126,413.77,413.23
317.91,0.8916,345.77,0.82969,3196.7,2.7962,24.214,0.16501,0.11212,0.98342,151.43,151.41
162.12,0.98582,246.99,0.8924,2653.1,1.5448,23.25,0.19143,0.24568,0.97657,107.46,107.39
666.63,0.91998,240.6,0.99547,2038.4,2.7459,18.019,0.28177,0.10566,0.99461,156.45,156.45
784.71,0.80829,337.98,0.87695,2500.1,3.4022,17.959,0.4863,0.075417,0.95434,11169,11184
354.54,0.99809,148.58,0.94028,3095.3,2.324,18.961,0.227,0.069971,0.9916,63.886,63.984
631.07,0.94388,169.89,0.95026,3138.3,1.7461,28.657,0.30524,0.093571,0.99498,139.36,139.35
536.99,0.95399,286.04,0.81353,1803.2,3.0398,34.047,0.20721,0.082258,0.99149,144.42,144.45
278.94,0.83875,45.404,0.95707,2856.5,3.7562,14.889,0.35573,0.14152,0.98996,32.092,32.127
318.89,0.80646,280.87,0.95406,3361.2,2.5717,39.549,0.11498,0.23229,0.9856,141.81,141.78
743.42,0.90436,122.61,0.82865,1218,2.449,12.423,0.38967,0.27159,0.99536,83.624,84.013
371.27,0.81642,225.76,0.92939,3978.7,2.1424,29.246,0.55302,0.18555,0.98811,470.17,470.25
702.76,0.82431,132.53,0.92801,1919.1,2.6688,36.429,0.49534,0.14585,0.99527,161.52,161.52
268.32,0.89563,177.39,0.94818,2408.5,1.3887,11.976,0.5782,0.25819,0.98716,150.11,150.09
622.96,0.96446,304.08,0.99056,1728.5,2.6235,35.26,0.35358,0.062513,0.99347,263.14,263.3
786.28,0.90197,168.23,0.86637,3151.6,2.4671,16.073,0.48511,0.28534,0.99606,823.69,822.45
715.86,0.8336,233.4,0.8716,2372.4,1.3662,17.645,0.47833,0.12995,0.99364,323.96,324.23
354.87,0.83616,175.51,0.93368,3858.5,3.0115,32.175,0.51875,0.13714,0.9897,242.05,242.15
100.66,0.91234,92.1,0.82307,1779.6,3.3098,4.0402,0.48792,0.20936,0.96628,44.587,44.698
590.2,0.81327,74.072,0.85772,3739.7,3.7467,30.553,0.308,0.13298,0.99447,91.87,91.839
452.49,0.98555,264.71,0.92203,3991.2,2.0894,3.521,0.16861,0.27843,0.99156,163.64,163.79
338.19,0.89983,139.58,0.95029,2864.4,1.2633,3.5875,0.34071,0.17042,0.9905,66.242,66.244
225.41,0.92865,191.36,0.87382,1940.6,2.2524,33.89,0.27034,0.24587,0.98344,110.86,110.61
322.16,0.98398,191.13,0.82799,1200.6,3.9856,32.294,0.26624,0.26197,0.9885,111.76,111.72
144.47,0.93677,204.63,0.89936,1705.5,2.7357,4.3517,0.15003,0.25917,0.97447,58.473,58.265
161.42,0.98462,52.764,0.88294,1284.8,3.1893,12.404,0.11464,0.27075,0.98334,21.915,21.902
701.05,0.99383,238.91,0.9271,1744.4,2.6454,39.095,0.50246,0.2467,0.99456,431.74,431.31
216.69,0.90219,44.217,0.93417,3366.9,1.2166,37.08,0.29396,0.13574,0.98805,51.847,51.872
305.91,0.80689,300.6,0.81079,3053.5,3.8851,28.081,0.34367,0.067037,0.98127,229.64,229.6
744.76,0.89773,218.08,0.88335,1877,2.0855,10.378,0.47867,0.07117,0.99465,223.07,223.35
537.53,0.93802,11.174,0.8308,3821.7,1.496,20.662,0.31814,0.16468,0.99571,30.621,30.635
316.31,0.82257,257.73,0.8658,1435,2.8942,2.7905,0.17984,0.27305,0.9851,93.48,93.702
323.24,0.82066,109.82,0.84655,3943.2,1.3542,26.207,0.46523,0.1082,0.98873,97.712,97.675
609.23,0.82361,301.64,0.87326,1218.6,2.5449,19.45,0.29589,0.29136,0.99148,226.49,225.44
474.43,0.98201,301.42,0.84363,3229,2.7209,6.2704,0.44665,0.11469,0.98903,547.9,548.18
692.17,0.81808,214.42,0.84134,3107.7,2.3986,7.6114,0.19098,0.06499,0.99349,92.682,92.723
779.36,0.98871,331.61,0.9605,1222.9,1.7616,11.166,0.1226,0.11108,0.99503,95.679,95.79
408.08,0.88235,101.3,0.82818,3304,2.4548,31.871,0.29725,0.18958,0.99164,85.712,85.698
486.5,0.92031,171.52,0.9969,2703.4,3.597,16.614,0.22142,0.22131,0.99354,102.98,103.07
229.48,0.92824,37.704,0.95965,2608.5,2.7287,2.5358,0.48299,0.087567,0.9891,17.665,17.674
183.17,0.81266,243.11,0.97352,3729.6,3.0269,11.423,0.50273,0.21748,0.97656,223.19,223.25
332.29,0.87022,231.71,0.82254,2615.5,1.6281,0.89339,0.21366,0.095861,0.98646,71.445,71.677
382.4,0.98247,141.23,0.87819,3458.4,3.4568,0.9937,0.43973,0.21103,0.99183,119.38,119.64
750.7,0.95404,195.27,0.96869,1014.5,2.9055,30.015,0.13905,0.1588,0.99569,80.887,80.853
443.82,0.82963,224.01,0.8564,1634.4,1.3182,28.002,0.28974,0.24994,0.98989,139.05,138.75
535.42,0.82876,347.11,0.84134,3932.4,2.9259,7.1407,0.25745,0.25548,0.98563,862.47,862.97
476.85,0.9458,121.31,0.93828,1801.9,2.1612,38.221,0.52237,0.12661,0.99397,121.17,121.17
569.44,0.85115,241.51,0.86121,1070.1,1.7367,38.198,0.42446,0.13829,0.99207,189.08,188.71
420.05,0.95097,307.76,0.94119,2194.6,2.5232,29.288,0.23545,0.23566,0.98985,212.07,211.96
375.46,0.90961,245.41,0.88034,3867.7,3.7864,12.845,0.39836,0.29256,0.98826,392.01,392.16
693.68,0.99165,219.06,0.90999,3288.5,1.9232,34.576,0.41064,0.085933,0.99474,412.13,412.39
757.04,0.91988,343.43,0.95153,1488.4,3.6918,23.682,0.32422,0.10796,0.99356,324.93,325.34
443.75,0.9826,195.51,0.96434,3998.5,2.472,3.5227,0.47883,0.085718,0.99273,249.33,249.28
343.11,0.92046,252.9,0.91153,1934,3.1761,5.2016,0.48226,0.12892,0.98807,196.04,196.2
555.43,0.97313,63.778,0.98608,3853,3.8311,9.6309,0.3232,0.23978,0.99575,61.898,61.914
403.66,0.898,323.68,0.86312,1458.4,1.5227,26.207,0.27734,0.13136,0.98778,175.84,175.48
217.77,0.89696,40.69,0.93212,3005.5,3.7984,30.5,0.43133,0.10177,0.98812,48.483,48.487
743.27,0.82507,129.33,0.97005,3642,1.8063,0.99237,0.20442,0.17368,0.99555,65.265,65.19
639.12,0.87034,187.3,0.86385,2008.6,2.616,19.72,0.53394,0.098773,0.99391,222.15,222.09
152,0.99145,291.45,0.87906,3361.9,1.9044,37.077,0.12379,0.15315,0.97302,109.4,109.41
245.23,0.88238,155.53,0.89839,1903.2,1.3135,39.58,0.23082,0.19721,0.98546,88.712,88.548
409.89,0.9342,67.237,0.94937,3587.1,1.6506,3.3662,0.33727,0.18221,0.99346,34.77,34.749
775.63,0.9164,305.68,0.8316,2231.1,3.7705,38.335,0.21819,0.17399,0.99343,307.15,306.11
258.64,0.90568,30.644,0.9333,2462.2,3.3896,11.25,0.51615,0.16752,0.99022,25.332,25.331
141.38,0.8583,66.989,0.98511,2163,2.3544,32.402,0.50568,0.12652,0.9804,61.162,61.164
644.3,0.89385,59.165,0.94779,2169.1,2.2348,5.786,0.23271,0.056701,0.99573,21.885,21.877
685.48,0.86747,21.471,0.8216,2501.3,3.4624,34.346,0.34963,0.17413,0.99608,48.972,48.969
541.75,0.94497,64.138,0.99007,3344.2,1.885,14.975,0.33238,0.17857,0.99547,50.154,50.193
503,0.84927,215.73,0.95303,2405.1,1.1183,25.365,0.36475,0.15899,0.99227,164.22,164.21
135.07,0.95156,49.16,0.98277,2804,3.408,7.534,0.32322,0.24465,0.98175,23.396,23.379
279.23,0.92978,219.33,0.87855,3396.4,1.4253,15.443,0.55957,0.15116,0.98587,221.48,221.61
325.59,0.92343,17.37,0.80077,3744.8,1.997,22.252,0.48764,0.13627,0.99191,33.624,33.614
260.33,0.89477,21.768,0.97841,1562.2,3.607,2.1853,0.31252,0.27753,0.9908,9.1302,9.1129
300.66,0.94211,96.406,0.97975,3906.8,3.837,12.946,0.2611,0.17772,0.99093,56.341,56.354
636.9,0.93197,297.55,0.82891,1040.7,1.4664,11.38,0.11841,0.14749,0.99288,82.39,82.217
141.59,0.88524,82.305,0.95191,1651.5,3.9413,23.143,0.50788,0.2687,0.97956,64.044,64.036
212.55,0.80195,94.873,0.81413,3930.1,1.4245,27.816,0.46302,0.097543,0.98205,76.616,76.627
471.41,0.87965,12.48,0.99107,3669.5,3.1343,4.4133,0.35696,0.29959,0.9954,13.51,13.501
159.57,0.97063,285.06,0.89193,3400.8,3.4347,27.713,0.38824,0.20011,0.97314,223.49,223.49
634.89,0.99185,13.495,0.85439,1525.7,2.7263,2.1793,0.23289,0.16332,0.99638,6.6875,6.6292
173.19,0.90776,314.03,0.8546,2769.2,2.0825,8.5436,0.17131,0.13449,0.97276,99.276,99.157
358.31,0.88262,215.39,0.90384,3053.6,3.1959,17.533,0.48263,0.14274,0.98886,227.54,227.69
486.66,0.8088,248.27,0.91203,1846.8,2.0984,13.524,0.47033,0.064726,0.99062,199.33,199.46
648.9,0.85882,342.94,0.82375,3953,1.1626,13.143,0.21949,0.18124,0.99063,377.38,377.91
204.3,0.81057,250.85,0.83523,3795.2,2.7401,31.57,0.16127,0.274,0.9757,131.12,130.91
285.64,0.8459,25.401,0.86711,1642.6,1.4706,10.77,0.49063,0.089816,0.98993,21.101,21.063
663.46,0.83563,74.128,0.94855,2654.8,2.2233,18.851,0.30058,0.16932,0.99554,57.982,57.98
299.5,0.98327,200.91,0.95795,2437.4,2.4579,19.373,0.49628,0.077401,0.98904,154.13,154.17
355.33,0.80878,127.53,0.87965,1339,1.7256,14.883,0.24883,0.14674,0.98931,51.58,51.774
